# SECDED(39,32) Layer1 vectors  count=1504  fnv=0x165aeb0d
# op data32 inword39 injmask39 exp_data32 exp_syn exp_cor exp_de
E 00000000 0000000000 0000000000 00000000 00 0 0
D 34B93838 0D97270341 0000000008 34B93838 04 1 0
D 34B93838 0D97270341 0000000010 34B93838 05 1 0
D 34B93838 0D97270341 0000000020 34B93838 06 1 0
D 34B93838 0D97270341 0000000040 34B93838 07 1 0
D 34B93838 0D97270341 0000000080 34B93838 08 1 0
D 34B93838 0D97270341 0000000100 34B93838 09 1 0
D 34B93838 0D97270341 0000000200 34B93838 0A 1 0
D 34B93838 0D97270341 0000000400 34B93838 0B 1 0
D 34B93838 0D97270341 0000000800 34B93838 0C 1 0
D 34B93838 0D97270341 0000001000 34B93838 0D 1 0
D 34B93838 0D97270341 0000002000 34B93838 0E 1 0
D 34B93838 0D97270341 0000004000 34B93838 0F 1 0
D 34B93838 0D97270341 0000008000 34B93838 10 1 0
D 34B93838 0D97270341 0000010000 34B93838 11 1 0
D 34B93838 0D97270341 0000020000 34B93838 12 1 0
D 34B93838 0D97270341 0000040000 34B93838 13 1 0
D 34B93838 0D97270341 0000080000 34B93838 14 1 0
D 34B93838 0D97270341 0000100000 34B93838 15 1 0
D 34B93838 0D97270341 0000200000 34B93838 16 1 0
D 34B93838 0D97270341 0000400000 34B93838 17 1 0
D 34B93838 0D97270341 0000800000 34B93838 18 1 0
D 34B93838 0D97270341 0001000000 34B93838 19 1 0
D 34B93838 0D97270341 0002000000 34B93838 1A 1 0
D 34B93838 0D97270341 0004000000 34B93838 1B 1 0
D 34B93838 0D97270341 0008000000 34B93838 1C 1 0
D 34B93838 0D97270341 0010000000 34B93838 1D 1 0
D 34B93838 0D97270341 0020000000 34B93838 1E 1 0
D 34B93838 0D97270341 0040000000 34B93838 1F 1 0
D 34B93838 0D97270341 0080000000 34B93838 20 1 0
D 34B93838 0D97270341 0100000000 34B93838 21 1 0
D 34B93838 0D97270341 0200000000 34B93838 22 1 0
D 34B93838 0D97270341 0400000000 34B93838 23 1 0
D 34B93838 0D97270341 0800000000 34B93838 24 1 0
D 34B93838 0D97270341 1000000000 34B93838 25 1 0
D 34B93838 0D97270341 2000000000 34B93838 26 1 0
D 34B93838 0D97270341 4000000000 34B93838 00 1 0
D 0DE4D57B 433C9A575F 0000000001 0DE4D57B 01 1 0
D 0DE4D57B 433C9A575F 0000000002 0DE4D57B 02 1 0
D 0DE4D57B 433C9A575F 0000000004 0DE4D57B 03 1 0
D 0DE4D57B 433C9A575F 0000000008 0DE4D57B 04 1 0
D 0DE4D57B 433C9A575F 0000000010 0DE4D57B 05 1 0
D 0DE4D57B 433C9A575F 0000000020 0DE4D57B 06 1 0
D 0DE4D57B 433C9A575F 0000000040 0DE4D57B 07 1 0
D 0DE4D57B 433C9A575F 0000000080 0DE4D57B 08 1 0
D 0DE4D57B 433C9A575F 0000000100 0DE4D57B 09 1 0
D 0DE4D57B 433C9A575F 0000000200 0DE4D57B 0A 1 0
D 0DE4D57B 433C9A575F 0000000400 0DE4D57B 0B 1 0
D 0DE4D57B 433C9A575F 0000000800 0DE4D57B 0C 1 0
D 0DE4D57B 433C9A575F 0000001000 0DE4D57B 0D 1 0
D 0DE4D57B 433C9A575F 0000002000 0DE4D57B 0E 1 0
D 0DE4D57B 433C9A575F 0000004000 0DE4D57B 0F 1 0
D 0DE4D57B 433C9A575F 0000008000 0DE4D57B 10 1 0
D 0DE4D57B 433C9A575F 0000010000 0DE4D57B 11 1 0
D 0DE4D57B 433C9A575F 0000020000 0DE4D57B 12 1 0
D 0DE4D57B 433C9A575F 0000040000 0DE4D57B 13 1 0
D 0DE4D57B 433C9A575F 0000080000 0DE4D57B 14 1 0
D 0DE4D57B 433C9A575F 0000100000 0DE4D57B 15 1 0
D 0DE4D57B 433C9A575F 0000200000 0DE4D57B 16 1 0
D 0DE4D57B 433C9A575F 0000400000 0DE4D57B 17 1 0
D 0DE4D57B 433C9A575F 0000800000 0DE4D57B 18 1 0
D 0DE4D57B 433C9A575F 0001000000 0DE4D57B 19 1 0
D 0DE4D57B 433C9A575F 0002000000 0DE4D57B 1A 1 0
D 0DE4D57B 433C9A575F 0004000000 0DE4D57B 1B 1 0
D 0DE4D57B 433C9A575F 0008000000 0DE4D57B 1C 1 0
D 0DE4D57B 433C9A575F 0010000000 0DE4D57B 1D 1 0
D 0DE4D57B 433C9A575F 0020000000 0DE4D57B 1E 1 0
D 0DE4D57B 433C9A575F 0040000000 0DE4D57B 1F 1 0
D 0DE4D57B 433C9A575F 0080000000 0DE4D57B 20 1 0
D 0DE4D57B 433C9A575F 0100000000 0DE4D57B 21 1 0
D 0DE4D57B 433C9A575F 0200000000 0DE4D57B 22 1 0
D 0DE4D57B 433C9A575F 0400000000 0DE4D57B 23 1 0
D 0DE4D57B 433C9A575F 0800000000 0DE4D57B 24 1 0
D 0DE4D57B 433C9A575F 1000000000 0DE4D57B 25 1 0
D 0DE4D57B 433C9A575F 2000000000 0DE4D57B 26 1 0
D 0DE4D57B 433C9A575F 4000000000 0DE4D57B 00 1 0
D 96115789 25C22AF84D 0000000001 96115789 01 1 0
D 96115789 25C22AF84D 0000000002 96115789 02 1 0
D 96115789 25C22AF84D 0000000004 96115789 03 1 0
D 96115789 25C22AF84D 0000000008 96115789 04 1 0
D 96115789 25C22AF84D 0000000010 96115789 05 1 0
D 96115789 25C22AF84D 0000000020 96115789 06 1 0
D 96115789 25C22AF84D 0000000040 96115789 07 1 0
D 96115789 25C22AF84D 0000000080 96115789 08 1 0
D 96115789 25C22AF84D 0000000100 96115789 09 1 0
D 96115789 25C22AF84D 0000000200 96115789 0A 1 0
D 96115789 25C22AF84D 0000000400 96115789 0B 1 0
D 96115789 25C22AF84D 0000000800 96115789 0C 1 0
D 96115789 25C22AF84D 0000001000 96115789 0D 1 0
D 96115789 25C22AF84D 0000002000 96115789 0E 1 0
D 96115789 25C22AF84D 0000004000 96115789 0F 1 0
D 96115789 25C22AF84D 0000008000 96115789 10 1 0
D 96115789 25C22AF84D 0000010000 96115789 11 1 0
D 96115789 25C22AF84D 0000020000 96115789 12 1 0
D 96115789 25C22AF84D 0000040000 96115789 13 1 0
D 96115789 25C22AF84D 0000080000 96115789 14 1 0
D 96115789 25C22AF84D 0000100000 96115789 15 1 0
D 96115789 25C22AF84D 0000200000 96115789 16 1 0
D 96115789 25C22AF84D 0000400000 96115789 17 1 0
D 96115789 25C22AF84D 0000800000 96115789 18 1 0
D 96115789 25C22AF84D 0001000000 96115789 19 1 0
D 96115789 25C22AF84D 0002000000 96115789 1A 1 0
D 96115789 25C22AF84D 0004000000 96115789 1B 1 0
D 96115789 25C22AF84D 0008000000 96115789 1C 1 0
D 96115789 25C22AF84D 0010000000 96115789 1D 1 0
D 96115789 25C22AF84D 0020000000 96115789 1E 1 0
D 96115789 25C22AF84D 0040000000 96115789 1F 1 0
D 96115789 25C22AF84D 0080000000 96115789 20 1 0
D 96115789 25C22AF84D 0100000000 96115789 21 1 0
D 96115789 25C22AF84D 0200000000 96115789 22 1 0
D 96115789 25C22AF84D 0400000000 96115789 23 1 0
D 96115789 25C22AF84D 0800000000 96115789 24 1 0
D 96115789 25C22AF84D 1000000000 96115789 25 1 0
D 96115789 25C22AF84D 2000000000 96115789 26 1 0
D 96115789 25C22AF84D 4000000000 96115789 00 1 0
D 0F285F9C 43650BF9EB 0000000001 0F285F9C 01 1 0
D 0F285F9C 43650BF9EB 0000000002 0F285F9C 02 1 0
D 0F285F9C 43650BF9EB 0000000004 0F285F9C 03 1 0
D 0F285F9C 43650BF9EB 0000000008 0F285F9C 04 1 0
D 0F285F9C 43650BF9EB 0000000010 0F285F9C 05 1 0
D 0F285F9C 43650BF9EB 0000000020 0F285F9C 06 1 0
D 0F285F9C 43650BF9EB 0000000040 0F285F9C 07 1 0
D 0F285F9C 43650BF9EB 0000000080 0F285F9C 08 1 0
D 0F285F9C 43650BF9EB 0000000100 0F285F9C 09 1 0
D 0F285F9C 43650BF9EB 0000000200 0F285F9C 0A 1 0
D 0F285F9C 43650BF9EB 0000000400 0F285F9C 0B 1 0
D 0F285F9C 43650BF9EB 0000000800 0F285F9C 0C 1 0
D 0F285F9C 43650BF9EB 0000001000 0F285F9C 0D 1 0
D 0F285F9C 43650BF9EB 0000002000 0F285F9C 0E 1 0
D 0F285F9C 43650BF9EB 0000004000 0F285F9C 0F 1 0
D 0F285F9C 43650BF9EB 0000008000 0F285F9C 10 1 0
D 0F285F9C 43650BF9EB 0000010000 0F285F9C 11 1 0
D 0F285F9C 43650BF9EB 0000020000 0F285F9C 12 1 0
D 0F285F9C 43650BF9EB 0000040000 0F285F9C 13 1 0
D 0F285F9C 43650BF9EB 0000080000 0F285F9C 14 1 0
D 0F285F9C 43650BF9EB 0000100000 0F285F9C 15 1 0
D 0F285F9C 43650BF9EB 0000200000 0F285F9C 16 1 0
D 0F285F9C 43650BF9EB 0000400000 0F285F9C 17 1 0
D 0F285F9C 43650BF9EB 0000800000 0F285F9C 18 1 0
D 0F285F9C 43650BF9EB 0001000000 0F285F9C 19 1 0
D 0F285F9C 43650BF9EB 0002000000 0F285F9C 1A 1 0
D 0F285F9C 43650BF9EB 0004000000 0F285F9C 1B 1 0
D 0F285F9C 43650BF9EB 0008000000 0F285F9C 1C 1 0
D 0F285F9C 43650BF9EB 0010000000 0F285F9C 1D 1 0
D 0F285F9C 43650BF9EB 0020000000 0F285F9C 1E 1 0
D 0F285F9C 43650BF9EB 0040000000 0F285F9C 1F 1 0
D 0F285F9C 43650BF9EB 0080000000 0F285F9C 20 1 0
D 0F285F9C 43650BF9EB 0100000000 0F285F9C 21 1 0
D 0F285F9C 43650BF9EB 0200000000 0F285F9C 22 1 0
D 0F285F9C 43650BF9EB 0400000000 0F285F9C 23 1 0
D 0F285F9C 43650BF9EB 0800000000 0F285F9C 24 1 0
D 0F285F9C 43650BF9EB 1000000000 0F285F9C 25 1 0
D 0F285F9C 43650BF9EB 2000000000 0F285F9C 26 1 0
D 0F285F9C 43650BF9EB 4000000000 0F285F9C 00 1 0
D 5F090826 5761218233 0000000001 5F090826 01 1 0
D 5F090826 5761218233 0000000002 5F090826 02 1 0
D 5F090826 5761218233 0000000004 5F090826 03 1 0
D 5F090826 5761218233 0000000008 5F090826 04 1 0
D 5F090826 5761218233 0000000010 5F090826 05 1 0
D 5F090826 5761218233 0000000020 5F090826 06 1 0
D 5F090826 5761218233 0000000040 5F090826 07 1 0
D 5F090826 5761218233 0000000080 5F090826 08 1 0
D 5F090826 5761218233 0000000100 5F090826 09 1 0
D 5F090826 5761218233 0000000200 5F090826 0A 1 0
D 5F090826 5761218233 0000000400 5F090826 0B 1 0
D 5F090826 5761218233 0000000800 5F090826 0C 1 0
D 5F090826 5761218233 0000001000 5F090826 0D 1 0
D 5F090826 5761218233 0000002000 5F090826 0E 1 0
D 5F090826 5761218233 0000004000 5F090826 0F 1 0
D 5F090826 5761218233 0000008000 5F090826 10 1 0
D 5F090826 5761218233 0000010000 5F090826 11 1 0
D 5F090826 5761218233 0000020000 5F090826 12 1 0
D 5F090826 5761218233 0000040000 5F090826 13 1 0
D 5F090826 5761218233 0000080000 5F090826 14 1 0
D 5F090826 5761218233 0000100000 5F090826 15 1 0
D 5F090826 5761218233 0000200000 5F090826 16 1 0
D 5F090826 5761218233 0000400000 5F090826 17 1 0
D 5F090826 5761218233 0000800000 5F090826 18 1 0
D 5F090826 5761218233 0001000000 5F090826 19 1 0
D 5F090826 5761218233 0002000000 5F090826 1A 1 0
D 5F090826 5761218233 0004000000 5F090826 1B 1 0
D 5F090826 5761218233 0008000000 5F090826 1C 1 0
D 5F090826 5761218233 0010000000 5F090826 1D 1 0
D 5F090826 5761218233 0020000000 5F090826 1E 1 0
D 5F090826 5761218233 0040000000 5F090826 1F 1 0
D 5F090826 5761218233 0080000000 5F090826 20 1 0
D 5F090826 5761218233 0100000000 5F090826 21 1 0
D 5F090826 5761218233 0200000000 5F090826 22 1 0
D 5F090826 5761218233 0400000000 5F090826 23 1 0
D 5F090826 5761218233 0800000000 5F090826 24 1 0
D 5F090826 5761218233 1000000000 5F090826 25 1 0
D 5F090826 5761218233 2000000000 5F090826 26 1 0
D 5F090826 5761218233 4000000000 5F090826 00 1 0
D 96923721 65D246728F 0000000001 96923721 01 1 0
D 96923721 65D246728F 0000000002 96923721 02 1 0
D 96923721 65D246728F 0000000004 96923721 03 1 0
D 96923721 65D246728F 0000000008 96923721 04 1 0
D 96923721 65D246728F 0000000010 96923721 05 1 0
D 96923721 65D246728F 0000000020 96923721 06 1 0
D 96923721 65D246728F 0000000040 96923721 07 1 0
D 96923721 65D246728F 0000000080 96923721 08 1 0
D 96923721 65D246728F 0000000100 96923721 09 1 0
D 96923721 65D246728F 0000000200 96923721 0A 1 0
D 96923721 65D246728F 0000000400 96923721 0B 1 0
D 96923721 65D246728F 0000000800 96923721 0C 1 0
D 96923721 65D246728F 0000001000 96923721 0D 1 0
D 96923721 65D246728F 0000002000 96923721 0E 1 0
D 96923721 65D246728F 0000004000 96923721 0F 1 0
D 96923721 65D246728F 0000008000 96923721 10 1 0
D 96923721 65D246728F 0000010000 96923721 11 1 0
D 96923721 65D246728F 0000020000 96923721 12 1 0
D 96923721 65D246728F 0000040000 96923721 13 1 0
D 96923721 65D246728F 0000080000 96923721 14 1 0
D 96923721 65D246728F 0000100000 96923721 15 1 0
D 96923721 65D246728F 0000200000 96923721 16 1 0
D 96923721 65D246728F 0000400000 96923721 17 1 0
D 96923721 65D246728F 0000800000 96923721 18 1 0
D 96923721 65D246728F 0001000000 96923721 19 1 0
D 96923721 65D246728F 0002000000 96923721 1A 1 0
D 96923721 65D246728F 0004000000 96923721 1B 1 0
D 96923721 65D246728F 0008000000 96923721 1C 1 0
D 96923721 65D246728F 0010000000 96923721 1D 1 0
D 96923721 65D246728F 0020000000 96923721 1E 1 0
D 96923721 65D246728F 0040000000 96923721 1F 1 0
D 96923721 65D246728F 0080000000 96923721 20 1 0
D 96923721 65D246728F 0100000000 96923721 21 1 0
D 96923721 65D246728F 0200000000 96923721 22 1 0
D 96923721 65D246728F 0400000000 96923721 23 1 0
D 96923721 65D246728F 0800000000 96923721 24 1 0
D 96923721 65D246728F 1000000000 96923721 25 1 0
D 96923721 65D246728F 2000000000 96923721 26 1 0
D 96923721 65D246728F 4000000000 96923721 00 1 0
D 5F3851AF 57670A9A7E 0000000001 5F3851AF 01 1 0
D 5F3851AF 57670A9A7E 0000000002 5F3851AF 02 1 0
D 5F3851AF 57670A9A7E 0000000004 5F3851AF 03 1 0
D 5F3851AF 57670A9A7E 0000000008 5F3851AF 04 1 0
D 5F3851AF 57670A9A7E 0000000010 5F3851AF 05 1 0
D 5F3851AF 57670A9A7E 0000000020 5F3851AF 06 1 0
D 5F3851AF 57670A9A7E 0000000040 5F3851AF 07 1 0
D 5F3851AF 57670A9A7E 0000000080 5F3851AF 08 1 0
D 5F3851AF 57670A9A7E 0000000100 5F3851AF 09 1 0
D 5F3851AF 57670A9A7E 0000000200 5F3851AF 0A 1 0
D 5F3851AF 57670A9A7E 0000000400 5F3851AF 0B 1 0
D 5F3851AF 57670A9A7E 0000000800 5F3851AF 0C 1 0
D 5F3851AF 57670A9A7E 0000001000 5F3851AF 0D 1 0
D 5F3851AF 57670A9A7E 0000002000 5F3851AF 0E 1 0
D 5F3851AF 57670A9A7E 0000004000 5F3851AF 0F 1 0
D 5F3851AF 57670A9A7E 0000008000 5F3851AF 10 1 0
D 5F3851AF 57670A9A7E 0000010000 5F3851AF 11 1 0
D 5F3851AF 57670A9A7E 0000020000 5F3851AF 12 1 0
D 5F3851AF 57670A9A7E 0000040000 5F3851AF 13 1 0
D 5F3851AF 57670A9A7E 0000080000 5F3851AF 14 1 0
D 5F3851AF 57670A9A7E 0000100000 5F3851AF 15 1 0
D 5F3851AF 57670A9A7E 0000200000 5F3851AF 16 1 0
D 5F3851AF 57670A9A7E 0000400000 5F3851AF 17 1 0
D 5F3851AF 57670A9A7E 0000800000 5F3851AF 18 1 0
D 5F3851AF 57670A9A7E 0001000000 5F3851AF 19 1 0
D 5F3851AF 57670A9A7E 0002000000 5F3851AF 1A 1 0
D 5F3851AF 57670A9A7E 0004000000 5F3851AF 1B 1 0
D 5F3851AF 57670A9A7E 0008000000 5F3851AF 1C 1 0
D 5F3851AF 57670A9A7E 0010000000 5F3851AF 1D 1 0
D 5F3851AF 57670A9A7E 0020000000 5F3851AF 1E 1 0
D 5F3851AF 57670A9A7E 0040000000 5F3851AF 1F 1 0
D 5F3851AF 57670A9A7E 0080000000 5F3851AF 20 1 0
D 5F3851AF 57670A9A7E 0100000000 5F3851AF 21 1 0
D 5F3851AF 57670A9A7E 0200000000 5F3851AF 22 1 0
D 5F3851AF 57670A9A7E 0400000000 5F3851AF 23 1 0
D 5F3851AF 57670A9A7E 0800000000 5F3851AF 24 1 0
D 5F3851AF 57670A9A7E 1000000000 5F3851AF 25 1 0
D 5F3851AF 57670A9A7E 2000000000 5F3851AF 26 1 0
D 5F3851AF 57670A9A7E 4000000000 5F3851AF 00 1 0
D D51BEAEB 75237DAEDC 0000000001 D51BEAEB 01 1 0
D D51BEAEB 75237DAEDC 0000000002 D51BEAEB 02 1 0
D D51BEAEB 75237DAEDC 0000000004 D51BEAEB 03 1 0
D D51BEAEB 75237DAEDC 0000000008 D51BEAEB 04 1 0
D D51BEAEB 75237DAEDC 0000000010 D51BEAEB 05 1 0
D D51BEAEB 75237DAEDC 0000000020 D51BEAEB 06 1 0
D D51BEAEB 75237DAEDC 0000000040 D51BEAEB 07 1 0
D D51BEAEB 75237DAEDC 0000000080 D51BEAEB 08 1 0
D D51BEAEB 75237DAEDC 0000000100 D51BEAEB 09 1 0
D D51BEAEB 75237DAEDC 0000000200 D51BEAEB 0A 1 0
D D51BEAEB 75237DAEDC 0000000400 D51BEAEB 0B 1 0
D D51BEAEB 75237DAEDC 0000000800 D51BEAEB 0C 1 0
D D51BEAEB 75237DAEDC 0000001000 D51BEAEB 0D 1 0
D D51BEAEB 75237DAEDC 0000002000 D51BEAEB 0E 1 0
D D51BEAEB 75237DAEDC 0000004000 D51BEAEB 0F 1 0
D D51BEAEB 75237DAEDC 0000008000 D51BEAEB 10 1 0
D D51BEAEB 75237DAEDC 0000010000 D51BEAEB 11 1 0
D D51BEAEB 75237DAEDC 0000020000 D51BEAEB 12 1 0
D D51BEAEB 75237DAEDC 0000040000 D51BEAEB 13 1 0
D D51BEAEB 75237DAEDC 0000080000 D51BEAEB 14 1 0
D D51BEAEB 75237DAEDC 0000100000 D51BEAEB 15 1 0
D D51BEAEB 75237DAEDC 0000200000 D51BEAEB 16 1 0
D D51BEAEB 75237DAEDC 0000400000 D51BEAEB 17 1 0
D D51BEAEB 75237DAEDC 0000800000 D51BEAEB 18 1 0
D D51BEAEB 75237DAEDC 0001000000 D51BEAEB 19 1 0
D D51BEAEB 75237DAEDC 0002000000 D51BEAEB 1A 1 0
D D51BEAEB 75237DAEDC 0004000000 D51BEAEB 1B 1 0
D D51BEAEB 75237DAEDC 0008000000 D51BEAEB 1C 1 0
D D51BEAEB 75237DAEDC 0010000000 D51BEAEB 1D 1 0
D D51BEAEB 75237DAEDC 0020000000 D51BEAEB 1E 1 0
D D51BEAEB 75237DAEDC 0040000000 D51BEAEB 1F 1 0
D D51BEAEB 75237DAEDC 0080000000 D51BEAEB 20 1 0
D D51BEAEB 75237DAEDC 0100000000 D51BEAEB 21 1 0
D D51BEAEB 75237DAEDC 0200000000 D51BEAEB 22 1 0
D D51BEAEB 75237DAEDC 0400000000 D51BEAEB 23 1 0
D D51BEAEB 75237DAEDC 0800000000 D51BEAEB 24 1 0
D D51BEAEB 75237DAEDC 1000000000 D51BEAEB 25 1 0
D D51BEAEB 75237DAEDC 2000000000 D51BEAEB 26 1 0
D D51BEAEB 75237DAEDC 4000000000 D51BEAEB 00 1 0
D 4DF7707B 53BEEE87DD 0000000001 4DF7707B 01 1 0
D 4DF7707B 53BEEE87DD 0000000002 4DF7707B 02 1 0
D 4DF7707B 53BEEE87DD 0000000004 4DF7707B 03 1 0
D 4DF7707B 53BEEE87DD 0000000008 4DF7707B 04 1 0
D 4DF7707B 53BEEE87DD 0000000010 4DF7707B 05 1 0
D 4DF7707B 53BEEE87DD 0000000020 4DF7707B 06 1 0
D 4DF7707B 53BEEE87DD 0000000040 4DF7707B 07 1 0
D 4DF7707B 53BEEE87DD 0000000080 4DF7707B 08 1 0
D 4DF7707B 53BEEE87DD 0000000100 4DF7707B 09 1 0
D 4DF7707B 53BEEE87DD 0000000200 4DF7707B 0A 1 0
D 4DF7707B 53BEEE87DD 0000000400 4DF7707B 0B 1 0
D 4DF7707B 53BEEE87DD 0000000800 4DF7707B 0C 1 0
D 4DF7707B 53BEEE87DD 0000001000 4DF7707B 0D 1 0
D 4DF7707B 53BEEE87DD 0000002000 4DF7707B 0E 1 0
D 4DF7707B 53BEEE87DD 0000004000 4DF7707B 0F 1 0
D 4DF7707B 53BEEE87DD 0000008000 4DF7707B 10 1 0
D 4DF7707B 53BEEE87DD 0000010000 4DF7707B 11 1 0
D 4DF7707B 53BEEE87DD 0000020000 4DF7707B 12 1 0
D 4DF7707B 53BEEE87DD 0000040000 4DF7707B 13 1 0
D 4DF7707B 53BEEE87DD 0000080000 4DF7707B 14 1 0
D 4DF7707B 53BEEE87DD 0000100000 4DF7707B 15 1 0
D 4DF7707B 53BEEE87DD 0000200000 4DF7707B 16 1 0
D 4DF7707B 53BEEE87DD 0000400000 4DF7707B 17 1 0
D 4DF7707B 53BEEE87DD 0000800000 4DF7707B 18 1 0
D 4DF7707B 53BEEE87DD 0001000000 4DF7707B 19 1 0
D 4DF7707B 53BEEE87DD 0002000000 4DF7707B 1A 1 0
D 4DF7707B 53BEEE87DD 0004000000 4DF7707B 1B 1 0
D 4DF7707B 53BEEE87DD 0008000000 4DF7707B 1C 1 0
D 4DF7707B 53BEEE87DD 0010000000 4DF7707B 1D 1 0
D 4DF7707B 53BEEE87DD 0020000000 4DF7707B 1E 1 0
D 4DF7707B 53BEEE87DD 0040000000 4DF7707B 1F 1 0
D 4DF7707B 53BEEE87DD 0080000000 4DF7707B 20 1 0
D 4DF7707B 53BEEE87DD 0100000000 4DF7707B 21 1 0
D 4DF7707B 53BEEE87DD 0200000000 4DF7707B 22 1 0
D 4DF7707B 53BEEE87DD 0400000000 4DF7707B 23 1 0
D 4DF7707B 53BEEE87DD 0800000000 4DF7707B 24 1 0
D 4DF7707B 53BEEE87DD 1000000000 4DF7707B 25 1 0
D 4DF7707B 53BEEE87DD 2000000000 4DF7707B 26 1 0
D 4DF7707B 53BEEE87DD 4000000000 4DF7707B 00 1 0
D C67CAF10 31CF95F103 0000000001 C67CAF10 01 1 0
D C67CAF10 31CF95F103 0000000002 C67CAF10 02 1 0
D C67CAF10 31CF95F103 0000000004 C67CAF10 03 1 0
D C67CAF10 31CF95F103 0000000008 C67CAF10 04 1 0
D C67CAF10 31CF95F103 0000000010 C67CAF10 05 1 0
D C67CAF10 31CF95F103 0000000020 C67CAF10 06 1 0
D C67CAF10 31CF95F103 0000000040 C67CAF10 07 1 0
D C67CAF10 31CF95F103 0000000080 C67CAF10 08 1 0
D C67CAF10 31CF95F103 0000000100 C67CAF10 09 1 0
D C67CAF10 31CF95F103 0000000200 C67CAF10 0A 1 0
D C67CAF10 31CF95F103 0000000400 C67CAF10 0B 1 0
D C67CAF10 31CF95F103 0000000800 C67CAF10 0C 1 0
D C67CAF10 31CF95F103 0000001000 C67CAF10 0D 1 0
D C67CAF10 31CF95F103 0000002000 C67CAF10 0E 1 0
D C67CAF10 31CF95F103 0000004000 C67CAF10 0F 1 0
D C67CAF10 31CF95F103 0000008000 C67CAF10 10 1 0
D C67CAF10 31CF95F103 0000010000 C67CAF10 11 1 0
D C67CAF10 31CF95F103 0000020000 C67CAF10 12 1 0
D C67CAF10 31CF95F103 0000040000 C67CAF10 13 1 0
D C67CAF10 31CF95F103 0000080000 C67CAF10 14 1 0
D C67CAF10 31CF95F103 0000100000 C67CAF10 15 1 0
D C67CAF10 31CF95F103 0000200000 C67CAF10 16 1 0
D C67CAF10 31CF95F103 0000400000 C67CAF10 17 1 0
D C67CAF10 31CF95F103 0000800000 C67CAF10 18 1 0
D C67CAF10 31CF95F103 0001000000 C67CAF10 19 1 0
D C67CAF10 31CF95F103 0002000000 C67CAF10 1A 1 0
D C67CAF10 31CF95F103 0004000000 C67CAF10 1B 1 0
D C67CAF10 31CF95F103 0008000000 C67CAF10 1C 1 0
D C67CAF10 31CF95F103 0010000000 C67CAF10 1D 1 0
D C67CAF10 31CF95F103 0020000000 C67CAF10 1E 1 0
D C67CAF10 31CF95F103 0040000000 C67CAF10 1F 1 0
D C67CAF10 31CF95F103 0080000000 C67CAF10 20 1 0
D C67CAF10 31CF95F103 0100000000 C67CAF10 21 1 0
D C67CAF10 31CF95F103 0200000000 C67CAF10 22 1 0
D C67CAF10 31CF95F103 0400000000 C67CAF10 23 1 0
D C67CAF10 31CF95F103 0800000000 C67CAF10 24 1 0
D C67CAF10 31CF95F103 1000000000 C67CAF10 25 1 0
D C67CAF10 31CF95F103 2000000000 C67CAF10 26 1 0
D C67CAF10 31CF95F103 4000000000 C67CAF10 00 1 0
D 327032BF 4C4E062B76 0000000001 327032BF 01 1 0
D 327032BF 4C4E062B76 0000000002 327032BF 02 1 0
D 327032BF 4C4E062B76 0000000004 327032BF 03 1 0
D 327032BF 4C4E062B76 0000000008 327032BF 04 1 0
D 327032BF 4C4E062B76 0000000010 327032BF 05 1 0
D 327032BF 4C4E062B76 0000000020 327032BF 06 1 0
D 327032BF 4C4E062B76 0000000040 327032BF 07 1 0
D 327032BF 4C4E062B76 0000000080 327032BF 08 1 0
D 327032BF 4C4E062B76 0000000100 327032BF 09 1 0
D 327032BF 4C4E062B76 0000000200 327032BF 0A 1 0
D 327032BF 4C4E062B76 0000000400 327032BF 0B 1 0
D 327032BF 4C4E062B76 0000000800 327032BF 0C 1 0
D 327032BF 4C4E062B76 0000001000 327032BF 0D 1 0
D 327032BF 4C4E062B76 0000002000 327032BF 0E 1 0
D 327032BF 4C4E062B76 0000004000 327032BF 0F 1 0
D 327032BF 4C4E062B76 0000008000 327032BF 10 1 0
D 327032BF 4C4E062B76 0000010000 327032BF 11 1 0
D 327032BF 4C4E062B76 0000020000 327032BF 12 1 0
D 327032BF 4C4E062B76 0000040000 327032BF 13 1 0
D 327032BF 4C4E062B76 0000080000 327032BF 14 1 0
D 327032BF 4C4E062B76 0000100000 327032BF 15 1 0
D 327032BF 4C4E062B76 0000200000 327032BF 16 1 0
D 327032BF 4C4E062B76 0000400000 327032BF 17 1 0
D 327032BF 4C4E062B76 0000800000 327032BF 18 1 0
D 327032BF 4C4E062B76 0001000000 327032BF 19 1 0
D 327032BF 4C4E062B76 0002000000 327032BF 1A 1 0
D 327032BF 4C4E062B76 0004000000 327032BF 1B 1 0
D 327032BF 4C4E062B76 0008000000 327032BF 1C 1 0
D 327032BF 4C4E062B76 0010000000 327032BF 1D 1 0
D 327032BF 4C4E062B76 0020000000 327032BF 1E 1 0
D 327032BF 4C4E062B76 0040000000 327032BF 1F 1 0
D 327032BF 4C4E062B76 0080000000 327032BF 20 1 0
D 327032BF 4C4E062B76 0100000000 327032BF 21 1 0
D 327032BF 4C4E062B76 0200000000 327032BF 22 1 0
D 327032BF 4C4E062B76 0400000000 327032BF 23 1 0
D 327032BF 4C4E062B76 0800000000 327032BF 24 1 0
D 327032BF 4C4E062B76 1000000000 327032BF 25 1 0
D 327032BF 4C4E062B76 2000000000 327032BF 26 1 0
D 327032BF 4C4E062B76 4000000000 327032BF 00 1 0
